DataSet,RaptorScientificName,IDLevel,PreyClass,PreyOrder,PreyScientificName,CountInt,PreyMass,PreyFamily
2328,Tyto alba,Genus,Aves,Galliformes,Coturnix sp,4,0.0,
2328,Tyto alba,Genus,Aves,Passeriformes,Galerida sp,5,0.0,
2328,Tyto alba,Genus,Aves,Passeriformes,Turdus sp,7,0.0,
2328,Tyto alba,Order,Mammalia,Rodentia,Rodentia,11,0.0,
2328,Tyto alba,Genus,Aves,Columbiformes,Streptopelia sp,11,0.0,
2328,Tyto alba,Species,Mammalia,Rodentia,Nannospalax leucodon,12,188.67,Spalacidae
2328,Tyto alba,Species,Mammalia,Rodentia,Rattus rattus,17,229.13,Muridae
2328,Tyto alba,Genus,Mammalia,Eulipotyphla,Crocidura sp,62,11.623255813953481,
2328,Tyto alba,Species,Mammalia,Rodentia,Microtus guentheri,280,50.0,Cricetidae
2328,Tyto alba,Species,Mammalia,Rodentia,Meriones tristrami,352,105.0,Muridae
2328,Tyto alba,Species,Mammalia,Rodentia,Mus musculus,390,16.25,Muridae
2329,Tyto alba,Species,Mammalia,Rodentia,Oxymycterus rufus,1,75.4,Cricetidae
2329,Tyto alba,Species,Mammalia,Didelphimorphia,Monodelphis dimidiata,5,58.0,Didelphidae
2329,Tyto alba,Species,Mammalia,Rodentia,Holochilus brasiliensis,7,155.0,Cricetidae
2329,Tyto alba,Species,Mammalia,Rodentia,Necromys lasiurus,15,39.93,Cricetidae
2329,Tyto alba,Genus,Mammalia,Rodentia,Rattus sp,20,165.95184615384613,
2329,Tyto alba,Species,Mammalia,Rodentia,Mus musculus,69,16.25,Muridae
2329,Tyto alba,Species,Mammalia,Rodentia,Akodon azarae,266,25.0,Cricetidae
2329,Tyto alba,Species,Mammalia,Rodentia,Oligoryzomys flavescens,509,21.3,Cricetidae
2329,Tyto alba,Genus,Mammalia,Rodentia,Calomys sp,1566,27.911666666666665,
2330,Tyto alba,Genus,Mammalia,Rodentia,Rattus sp,1,165.95184615384613,
2330,Tyto alba,Species,Mammalia,Didelphimorphia,Monodelphis dimidiata,5,58.0,Didelphidae
2330,Tyto alba,Species,Mammalia,Rodentia,Holochilus brasiliensis,13,155.0,Cricetidae
2330,Tyto alba,Species,Mammalia,Rodentia,Necromys lasiurus,14,39.93,Cricetidae
2330,Tyto alba,Species,Mammalia,Rodentia,Mus musculus,16,16.25,Muridae
2330,Tyto alba,Species,Mammalia,Rodentia,Oligoryzomys flavescens,177,21.3,Cricetidae
2330,Tyto alba,Species,Mammalia,Rodentia,Akodon azarae,229,25.0,Cricetidae
2330,Tyto alba,Genus,Mammalia,Rodentia,Calomys sp,1349,27.911666666666665,
2331,Tyto alba,Genus,Mammalia,Rodentia,Rattus sp,1,165.95184615384613,
2331,Tyto alba,Species,Mammalia,Rodentia,Mus musculus,11,16.25,Muridae
2331,Tyto alba,Species,Mammalia,Rodentia,Akodon azarae,416,25.0,Cricetidae
2331,Tyto alba,Species,Mammalia,Rodentia,Oligoryzomys flavescens,466,21.3,Cricetidae
2331,Tyto alba,Genus,Mammalia,Rodentia,Calomys sp,2660,27.911666666666665,
2332,Tyto alba,Genus,Mammalia,Rodentia,Rattus sp,3,165.95184615384613,
2332,Tyto alba,Species,Mammalia,Rodentia,Holochilus brasiliensis,13,155.0,Cricetidae
2332,Tyto alba,Species,Mammalia,Rodentia,Mus musculus,23,16.25,Muridae
2332,Tyto alba,Species,Mammalia,Rodentia,Oligoryzomys flavescens,297,21.3,Cricetidae
2332,Tyto alba,Species,Mammalia,Rodentia,Akodon azarae,356,25.0,Cricetidae
2332,Tyto alba,Genus,Mammalia,Rodentia,Calomys sp,1871,27.911666666666665,
2333,Tyto alba,Species,Mammalia,Didelphimorphia,Monodelphis dimidiata,1,58.0,Didelphidae
2333,Tyto alba,Species,Mammalia,Rodentia,Oxymycterus rufus,3,75.4,Cricetidae
2333,Tyto alba,Species,Mammalia,Rodentia,Holochilus brasiliensis,5,155.0,Cricetidae
2333,Tyto alba,Genus,Mammalia,Rodentia,Rattus sp,5,165.95184615384613,
2333,Tyto alba,Species,Mammalia,Rodentia,Reithrodon auritus,13,70.85,Cricetidae
2333,Tyto alba,Species,Mammalia,Rodentia,Oligoryzomys flavescens,397,21.3,Cricetidae
2333,Tyto alba,Species,Mammalia,Rodentia,Akodon azarae,480,25.0,Cricetidae
2333,Tyto alba,Genus,Mammalia,Rodentia,Calomys sp,1640,27.911666666666665,
2334,Tyto alba,Genus,Mammalia,Rodentia,Rattus sp,1,165.95184615384613,
2334,Tyto alba,Species,Mammalia,Rodentia,Reithrodon auritus,1,70.85,Cricetidae
2334,Tyto alba,Species,Mammalia,Rodentia,Mus musculus,3,16.25,Muridae
2334,Tyto alba,Species,Mammalia,Rodentia,Oligoryzomys flavescens,236,21.3,Cricetidae
2334,Tyto alba,Species,Mammalia,Rodentia,Akodon azarae,336,25.0,Cricetidae
2334,Tyto alba,Genus,Mammalia,Rodentia,Calomys sp,864,27.911666666666665,
2335,Tyto alba,Genus,Mammalia,Rodentia,Rattus sp,1,165.95184615384613,
2335,Tyto alba,Species,Mammalia,Rodentia,Necromys obscurus,1,40.69,Cricetidae
2335,Tyto alba,Species,Mammalia,Rodentia,Holochilus brasiliensis,4,155.0,Cricetidae
2335,Tyto alba,Species,Mammalia,Rodentia,Necromys lasiurus,4,39.93,Cricetidae
2335,Tyto alba,Species,Mammalia,Didelphimorphia,Monodelphis dimidiata,4,58.0,Didelphidae
2335,Tyto alba,Species,Mammalia,Rodentia,Oxymycterus rufus,15,75.4,Cricetidae
2335,Tyto alba,Species,Mammalia,Rodentia,Reithrodon auritus,70,70.85,Cricetidae
2335,Tyto alba,Species,Mammalia,Rodentia,Mus musculus,133,16.25,Muridae
2335,Tyto alba,Species,Mammalia,Rodentia,Akodon azarae,196,25.0,Cricetidae
2335,Tyto alba,Species,Mammalia,Rodentia,Oligoryzomys flavescens,256,21.3,Cricetidae
2335,Tyto alba,Genus,Mammalia,Rodentia,Calomys sp,3022,27.911666666666665,
2336,Tyto alba,Species,Mammalia,Rodentia,Necromys obscurus,2,40.69,Cricetidae
2336,Tyto alba,Species,Mammalia,Rodentia,Holochilus brasiliensis,6,155.0,Cricetidae
2336,Tyto alba,Species,Mammalia,Didelphimorphia,Monodelphis dimidiata,6,58.0,Didelphidae
2336,Tyto alba,Species,Mammalia,Rodentia,Oligoryzomys flavescens,27,21.3,Cricetidae
2336,Tyto alba,Species,Mammalia,Rodentia,Mus musculus,37,16.25,Muridae
2336,Tyto alba,Species,Mammalia,Rodentia,Akodon azarae,104,25.0,Cricetidae
2336,Tyto alba,Species,Mammalia,Rodentia,Reithrodon auritus,202,70.85,Cricetidae
2336,Tyto alba,Genus,Mammalia,Rodentia,Calomys sp,1660,27.911666666666665,
2351,Tyto alba,Species,Mammalia,Rodentia,Mus musculus,1,16.25,Muridae
2351,Tyto alba,Species,Mammalia,Didelphimorphia,Philander opossum,1,585.5,Didelphidae
2351,Tyto alba,Species,Mammalia,Rodentia,Proechimys guyennensis,1,0.0,
2351,Tyto alba,Species,Mammalia,Rodentia,Rattus rattus,2,229.13,Muridae
2351,Tyto alba,Species,Mammalia,Rodentia,Sigmodon alstoni,2,55.7,Cricetidae
2351,Tyto alba,Species,Mammalia,Rodentia,Rattus norvegicus,6,338.33,Muridae
2351,Tyto alba,Species,Mammalia,Didelphimorphia,Marmosa murina,7,26.0,Didelphidae
2351,Tyto alba,Genus,Mammalia,Didelphimorphia,Cryptonanus sp,10,0.0,
2351,Tyto alba,Species,Mammalia,Rodentia,Nectomys rattus,26,248.8,Cricetidae
2351,Tyto alba,Species,Mammalia,Rodentia,Zygodontomys brevicauda,38,52.23,Cricetidae
2351,Tyto alba,Species,Mammalia,Rodentia,Oligoryzomys fulvescens,59,25.0,Cricetidae
2351,Tyto alba,Species,Mammalia,Rodentia,Holochilus sciureus,106,170.96,Cricetidae
2352,Tyto alba,Species,Mammalia,Rodentia,Clethrionomys glareolus,1,20.73,Cricetidae
2352,Tyto alba,Order,Aves,Passeriformes,Passeriformes,2,0.0,
2352,Tyto alba,Species,Aves,Passeriformes,Erithacus rubecula,2,0.0,
2352,Tyto alba,Genus,Mammalia,Eulipotyphla,Sorex sp,3,6.494615384615386,
2352,Tyto alba,Species,Aves,Passeriformes,Serinus serinus,3,0.0,
2352,Tyto alba,Subfamily,Mammalia,Eulipotyphla,Crocidurinae,4,0.0,
2352,Tyto alba,Genus,Reptilia,Squamata,Podarcis sp,4,0.0,
2352,Tyto alba,Genus,Aves,Passeriformes,Turdus sp,4,0.0,
2352,Tyto alba,Genus,Aves,Passeriformes,Passer sp,6,0.0,
2352,Tyto alba,Subfamily,Mammalia,Eulipotyphla,Soricinae,9,0.0,
2352,Tyto alba,Genus,Mammalia,Eulipotyphla,Neomys sp,12,15.143333333333333,
2352,Tyto alba,Species,Mammalia,Eulipotyphla,Sorex samniticus,14,8.25,Soricidae
2352,Tyto alba,Species,Mammalia,Rodentia,Muscardinus avellanarius,15,27.5,Gliridae
2352,Tyto alba,Subfamily,Mammalia,Rodentia,Murinae,28,0.0,
2352,Tyto alba,Species,Mammalia,Rodentia,Rattus rattus,29,229.13,Muridae
2352,Tyto alba,Subfamily,Mammalia,Rodentia,Arvicolinae,36,0.0,
2352,Tyto alba,Species,Mammalia,Eulipotyphla,Sorex antinorii,50,6.05,Soricidae
2352,Tyto alba,Species,Mammalia,Rodentia,Mus musculus,101,16.25,Muridae
2352,Tyto alba,Species,Mammalia,Eulipotyphla,Suncus etruscus,155,2.13,Soricidae
2352,Tyto alba,Genus,Mammalia,Eulipotyphla,Crocidura sp,173,11.623255813953481,
2352,Tyto alba,Species,Mammalia,Rodentia,Microtus savii,230,20.0,Cricetidae
2352,Tyto alba,Species,Mammalia,Rodentia,Apodemus sylvaticus,952,30.45,Muridae
2353,Tyto alba,Species,Mammalia,Rodentia,Clethrionomys glareolus,1,20.73,Cricetidae
2353,Tyto alba,Subfamily,Mammalia,Rodentia,Murinae,2,0.0,
2353,Tyto alba,Subfamily,Mammalia,Rodentia,Arvicolinae,2,0.0,
2353,Tyto alba,Species,Mammalia,Rodentia,Muscardinus avellanarius,2,27.5,Gliridae
2353,Tyto alba,Genus,Mammalia,Eulipotyphla,Sorex sp,2,6.494615384615386,
2353,Tyto alba,Genus,Mammalia,Eulipotyphla,Neomys sp,2,15.143333333333333,
2353,Tyto alba,Species,Aves,Passeriformes,Erithacus rubecula,2,0.0,
2353,Tyto alba,Species,Mammalia,Eulipotyphla,Sorex samniticus,3,8.25,Soricidae
2353,Tyto alba,Subfamily,Mammalia,Eulipotyphla,Soricinae,5,0.0,
2353,Tyto alba,Species,Mammalia,Eulipotyphla,Sorex antinorii,7,6.05,Soricidae
2353,Tyto alba,Genus,Aves,Passeriformes,Passer sp,9,0.0,
2353,Tyto alba,Species,Mammalia,Rodentia,Rattus rattus,12,229.13,Muridae
2353,Tyto alba,Species,Mammalia,Eulipotyphla,Suncus etruscus,14,2.13,Soricidae
2353,Tyto alba,Species,Mammalia,Rodentia,Mus musculus,23,16.25,Muridae
2353,Tyto alba,Genus,Mammalia,Eulipotyphla,Crocidura sp,60,11.623255813953481,
2353,Tyto alba,Species,Mammalia,Rodentia,Microtus savii,79,20.0,Cricetidae
2353,Tyto alba,Species,Mammalia,Rodentia,Apodemus sylvaticus,322,30.45,Muridae
2354,Tyto alba,Family,Insecta,Orthoptera,Gryllotalpidae,2,0.0,
2354,Tyto alba,Species,Mammalia,Rodentia,Spalax carmeli,7,295.05,Spalacidae
2354,Tyto alba,Species,Mammalia,Rodentia,Rattus rattus,14,229.13,Muridae
2354,Tyto alba,Class,Aves,,Aves,18,0.0,
2354,Tyto alba,Order,Mammalia,Rodentia,Rodentia,21,0.0,
2354,Tyto alba,Species,Mammalia,Rodentia,Meriones tristrami,80,105.0,Muridae
2354,Tyto alba,Genus,Mammalia,Eulipotyphla,Crocidura sp,149,11.623255813953481,
2354,Tyto alba,Species,Mammalia,Rodentia,Mus musculus,897,16.25,Muridae
2354,Tyto alba,Species,Mammalia,Rodentia,Microtus guentheri,1240,50.0,Cricetidae
2358,Tyto alba,Genus,Mammalia,Rodentia,Oecomys sp,1,68.460625,
2358,Tyto alba,Genus,Mammalia,Rodentia,Proechimys sp,1,293.9532,
2358,Tyto alba,Species,Mammalia,Chiroptera,Artibeus lituratus,1,60.54,Phyllostomidae
2358,Tyto alba,Species,Mammalia,Chiroptera,Phyllostomus hastatus,1,87.21,Phyllostomidae
2358,Tyto alba,Species,Aves,Columbiformes,Columbina talpacoti,1,0.0,
2358,Tyto alba,Species,Aves,Passeriformes,Tiaris bicolor,1,0.0,
2358,Tyto alba,Genus,Aves,Passeriformes,Sporophila sp,1,0.0,
2358,Tyto alba,Species,Aves,Passeriformes,Megarynchus pitangua,1,0.0,
2358,Tyto alba,Genus,Mammalia,Rodentia,Microryzomys sp,2,13.5,
2358,Tyto alba,Genus,Mammalia,Rodentia,Heteromys sp,2,96.31250000000001,
2358,Tyto alba,Genus,Mammalia,Chiroptera,Phyllostomus sp,2,73.9425,
2358,Tyto alba,Species,Aves,Psittaciformes,Brotogeris jugularis,2,0.0,
2358,Tyto alba,Species,Aves,Passeriformes,Molothrus bonariensis,2,0.0,
2358,Tyto alba,Order,Aves,Passeriformes,Passeriformes,2,0.0,
2358,Tyto alba,Genus,Mammalia,Eulipotyphla,Cryptotis sp,3,7.88774193548387,
2358,Tyto alba,Species,Mammalia,Chiroptera,Myotis riparius,4,5.55,Vespertilionidae
2358,Tyto alba,Genus,Mammalia,Chiroptera,Dermanura sp,4,0.0,
2358,Tyto alba,Species,Mammalia,Rodentia,Microryzomys minutus,5,13.5,Cricetidae
2358,Tyto alba,Species,Mammalia,Rodentia,Heteromys anomolus,7,0.0,
2358,Tyto alba,Genus,Mammalia,Rodentia,Necromys sp,8,38.4388888888889,
2358,Tyto alba,Genus,Mammalia,Rodentia,Sigmodon sp,14,136.13428571428568,
2358,Tyto alba,Order,Mammalia,Chiroptera,Chiroptera,14,0.0,
2358,Tyto alba,Order,Mammalia,Rodentia,Rodentia,15,0.0,
2358,Tyto alba,Genus,Mammalia,Chiroptera,Myotis sp,16,8.689611650485437,
2358,Tyto alba,Species,Mammalia,Chiroptera,Artibeus jamaicensis,20,42.17,Phyllostomidae
2358,Tyto alba,Genus,Mammalia,Chiroptera,Molossus sp,26,19.293333333333333,
2358,Tyto alba,Species,Mammalia,Rodentia,Mus musculus,42,16.25,Muridae
2358,Tyto alba,Genus,Mammalia,Rodentia,Zygodontomys sp,127,63.91499999999999,
2360,Tyto alba,Order,Insecta,Coleoptera,Coleoptera,1,0.0,
2360,Tyto alba,Species,Mammalia,Rodentia,Rattus rattus,3,229.13,Muridae
2360,Tyto alba,Species,Mammalia,Eulipotyphla,Crocidura suaveolens,11,5.19,Soricidae
2360,Tyto alba,Species,Mammalia,Rodentia,Meriones tristrami,24,105.0,Muridae
2360,Tyto alba,Species,Mammalia,Rodentia,Mus musculus,54,16.25,Muridae
2360,Tyto alba,Species,Mammalia,Rodentia,Microtus socialis,114,48.0,Cricetidae
2361,Tyto alba,Species,Mammalia,Rodentia,Rattus rattus,1,229.13,Muridae
2361,Tyto alba,Species,Aves,Passeriformes,Passer domesticus,2,0.0,
2361,Tyto alba,Family,Aves,Columbiformes,Columbidae,2,0.0,
2361,Tyto alba,Species,Mammalia,Rodentia,Nannospalax leucodon,4,188.67,Spalacidae
2361,Tyto alba,Species,Mammalia,Eulipotyphla,Crocidura suaveolens,42,5.19,Soricidae
2361,Tyto alba,Species,Mammalia,Rodentia,Meriones tristrami,45,105.0,Muridae
2361,Tyto alba,Species,Mammalia,Rodentia,Mus musculus,180,16.25,Muridae
2361,Tyto alba,Species,Mammalia,Rodentia,Microtus socialis,228,48.0,Cricetidae
2379,Tyto tenebricosa,Species,Mammalia,Lagomorpha,Oryctolagus cuniculus,2,1832.22,Leporidae
2379,Tyto tenebricosa,Species,Mammalia,Dasyuromorphia,Antechinus swainsonii,4,53.0,Dasyuridae
2379,Tyto tenebricosa,Class,Aves,,Aves,26,0.0,
2379,Tyto tenebricosa,Species,Mammalia,Dasyuromorphia,Antechinus agilis,33,22.13,Dasyuridae
2379,Tyto tenebricosa,Species,Mammalia,Diprotodontia,Pseudocheirus peregrinus,92,900.0,Pseudocheiridae
2379,Tyto tenebricosa,Species,Mammalia,Rodentia,Rattus fuscipes,100,133.0,Muridae
2379,Tyto tenebricosa,Species,Mammalia,Diprotodontia,Petauroides volans,210,1300.0,Pseudocheiridae
2379,Tyto tenebricosa,Species,Mammalia,Diprotodontia,Petaurus breviceps,505,106.28,Petauridae
2391,Tyto alba,Species,Mammalia,Rodentia,Rattus rattus,1,229.13,Muridae
2391,Tyto alba,Family,Mammalia,Rodentia,Leporidae,1,0.0,
2391,Tyto alba,Species,Mammalia,Rodentia,Thomomys bottae,3,114.75,Geomyidae
2391,Tyto alba,Species,Aves,Passeriformes,Junco hyemalis,3,0.0,
2391,Tyto alba,Genus,Insecta,Orthoptera,Stenopelmatus sp,3,0.0,
2391,Tyto alba,Species,Mammalia,Rodentia,Neotoma macrotis,4,225.74,Cricetidae
2391,Tyto alba,Species,Aves,Passeriformes,Zonotrichia leucophrys,4,0.0,
2391,Tyto alba,Species,Mammalia,Rodentia,Microtus californicus,8,57.42,Cricetidae
2391,Tyto alba,Species,Mammalia,Rodentia,Reithrodontomys megalotis,28,9.37,Cricetidae
2392,Tyto alba,Species,Mammalia,Rodentia,Chaetodipus californicus,1,22.0,Heteromyidae
2392,Tyto alba,Genus,Insecta,Orthoptera,Stenopelmatus sp,1,0.0,
2392,Tyto alba,Species,Mammalia,Rodentia,Neotoma bryanti,2,182.0,Cricetidae
2392,Tyto alba,Species,Mammalia,Rodentia,Thomomys bottae,2,114.75,Geomyidae
2392,Tyto alba,Species,Mammalia,Rodentia,Microtus californicus,3,57.42,Cricetidae
2392,Tyto alba,Species,Mammalia,Rodentia,Neotoma macrotis,4,225.74,Cricetidae
2392,Tyto alba,Species,Mammalia,Rodentia,Reithrodontomys megalotis,4,9.37,Cricetidae
2393,Tyto alba,Species,Mammalia,Rodentia,Chaetodipus californicus,1,22.0,Heteromyidae
2393,Tyto alba,Species,Aves,Passeriformes,Carpodacus purpureus,1,0.0,
2393,Tyto alba,Species,Aves,Passeriformes,Zonotrichia leucophrys,2,0.0,
2393,Tyto alba,Species,Mammalia,Rodentia,Microtus californicus,4,57.42,Cricetidae
2393,Tyto alba,Genus,Insecta,Orthoptera,Stenopelmatus sp,8,0.0,
2393,Tyto alba,Species,Mammalia,Rodentia,Reithrodontomys megalotis,40,9.37,Cricetidae
2394,Tyto alba,Species,Mammalia,Rodentia,Thomomys bottae,1,114.75,Geomyidae
2394,Tyto alba,Species,Mammalia,Rodentia,Rattus rattus,1,229.13,Muridae
2394,Tyto alba,Family,Mammalia,Rodentia,Leporidae,1,0.0,
2394,Tyto alba,Species,Mammalia,Rodentia,Neotoma macrotis,2,225.74,Cricetidae
2394,Tyto alba,Species,Mammalia,Rodentia,Reithrodontomys megalotis,7,9.37,Cricetidae
2411,Tyto alba,Family,Insecta,Coleoptera,Carabidae,1,0.0,
2411,Tyto alba,Order,Amphibia,Anura,Anura,1,0.0,
2411,Tyto alba,Species,Aves,Charadriiformes,Gallinago gallinago,1,0.0,
2411,Tyto alba,Species,Aves,Passeriformes,Erithacus rubecula,1,0.0,
2411,Tyto alba,Species,Aves,Coraciiformes,Alcedo atthis,1,0.0,
2411,Tyto alba,Species,Aves,Passeriformes,Turdus merula,1,0.0,
2411,Tyto alba,Genus,Aves,Passeriformes,Emberiza sp,1,0.0,
2411,Tyto alba,Species,Mammalia,Rodentia,Microtus guentheri,1,50.0,Cricetidae
2411,Tyto alba,Species,Mammalia,Carnivora,Mustela nivalis,1,103.88,Mustelidae
2411,Tyto alba,Genus,Chilopoda,Scolopendromorpha,Scolopendra sp,2,0.0,
2411,Tyto alba,Family,Insecta,Orthoptera,Tettigoniidae,2,0.0,
2411,Tyto alba,Species,Mammalia,Eulipotyphla,Suncus etruscus,2,2.13,Soricidae
2411,Tyto alba,Order,Mammalia,Rodentia,Rodentia,2,0.0,
2411,Tyto alba,Order,Aves,Passeriformes,Passeriformes,3,0.0,
2411,Tyto alba,Family,Mammalia,Rodentia,Muridae,3,0.0,
2411,Tyto alba,Species,Aves,Passeriformes,Sturnus vulgaris,4,0.0,
2411,Tyto alba,Species,Mammalia,Rodentia,Arvicola amphibius,8,120.0,Cricetidae
2411,Tyto alba,Species,Mammalia,Eulipotyphla,Neomys anomalus,10,16.0,Soricidae
2411,Tyto alba,Genus,Mammalia,Rodentia,Apodemus sp,18,28.3265,
2411,Tyto alba,Species,Mammalia,Eulipotyphla,Crocidura leucodon,26,9.82,Soricidae
2411,Tyto alba,Genus,Mammalia,Rodentia,Mus sp,117,14.116315789473687,
2411,Tyto alba,Species,Mammalia,Rodentia,Microtus rossiaemeridionalis,136,39.5,Cricetidae
2411,Tyto alba,Species,Mammalia,Eulipotyphla,Crocidura suaveolens,144,5.19,Soricidae
2412,Tyto alba,Species,Aves,Passeriformes,Erithacus rubecula,1,0.0,
2412,Tyto alba,Species,Mammalia,Eulipotyphla,Suncus etruscus,1,2.13,Soricidae
2412,Tyto alba,Species,Aves,Passeriformes,Fringilla coelebs,2,0.0,
2412,Tyto alba,Genus,Mammalia,Rodentia,Apodemus sp,4,28.3265,
2412,Tyto alba,Species,Mammalia,Eulipotyphla,Crocidura suaveolens,13,5.19,Soricidae
2412,Tyto alba,Species,Mammalia,Rodentia,Mus macedonicus,17,15.0,Muridae
2412,Tyto alba,Species,Mammalia,Rodentia,Microtus rossiaemeridionalis,78,39.5,Cricetidae
2413,Tyto alba,Species,Aves,Passeriformes,Parus major,1,0.0,
2413,Tyto alba,Species,Mammalia,Rodentia,Microtus rossiaemeridionalis,1,39.5,Cricetidae
2413,Tyto alba,Species,Mammalia,Eulipotyphla,Crocidura leucodon,2,9.82,Soricidae
2413,Tyto alba,Species,Mammalia,Eulipotyphla,Suncus etruscus,2,2.13,Soricidae
2413,Tyto alba,Species,Mammalia,Rodentia,Rattus rattus,2,229.13,Muridae
2413,Tyto alba,Order,Mammalia,Rodentia,Rodentia,2,0.0,
2413,Tyto alba,Order,Aves,Passeriformes,Passeriformes,3,0.0,
2413,Tyto alba,Genus,Amphibia,Anura,Rana sp,7,0.0,
2413,Tyto alba,Genus,Mammalia,Rodentia,Apodemus sp,13,28.3265,
2413,Tyto alba,Species,Mammalia,Eulipotyphla,Crocidura suaveolens,39,5.19,Soricidae
2413,Tyto alba,Species,Mammalia,Rodentia,Mus macedonicus,224,15.0,Muridae
2414,Tyto alba,Family,Insecta,Coleoptera,Scarabaeidae,1,0.0,
2414,Tyto alba,Genus,Aves,Columbiformes,Streptopelia sp,1,0.0,
2414,Tyto alba,Genus,Aves,Passeriformes,Emberiza sp,1,0.0,
2414,Tyto alba,Species,Insecta,Orthoptera,Gryllotalpa gryllotalpa,2,0.0,
2414,Tyto alba,Genus,Aves,Passeriformes,Passer sp,2,0.0,
2414,Tyto alba,Species,Mammalia,Eulipotyphla,Crocidura leucodon,2,9.82,Soricidae
2414,Tyto alba,Species,Mammalia,Rodentia,Mus musculus,2,16.25,Muridae
2414,Tyto alba,Species,Aves,Passeriformes,Fringilla coelebs,3,0.0,
2414,Tyto alba,Species,Mammalia,Rodentia,Rattus norvegicus,3,338.33,Muridae
2414,Tyto alba,Species,Mammalia,Rodentia,Arvicola amphibius,3,120.0,Cricetidae
2414,Tyto alba,Species,Mammalia,Eulipotyphla,Talpa europaea,3,77.0,Talpidae
2414,Tyto alba,Genus,Amphibia,Anura,Rana sp,6,0.0,
2414,Tyto alba,Species,Mammalia,Rodentia,Micromys minutus,7,6.0,Muridae
2414,Tyto alba,Species,Mammalia,Rodentia,Rattus rattus,9,229.13,Muridae
2414,Tyto alba,Genus,Mammalia,Rodentia,Rattus sp,9,165.95184615384613,
2414,Tyto alba,Order,Aves,Passeriformes,Passeriformes,12,0.0,
2414,Tyto alba,Species,Mammalia,Eulipotyphla,Crocidura suaveolens,42,5.19,Soricidae
2414,Tyto alba,Species,Mammalia,Rodentia,Apodemus sylvaticus,54,30.45,Muridae
2414,Tyto alba,Species,Mammalia,Rodentia,Microtus rossiaemeridionalis,150,39.5,Cricetidae
2414,Tyto alba,Species,Mammalia,Rodentia,Mus macedonicus,151,15.0,Muridae
2415,Tyto alba,Genus,Aves,Passeriformes,Turdus sp,1,0.0,
2415,Tyto alba,Genus,Mammalia,Rodentia,Mus sp,1,14.116315789473687,
2415,Tyto alba,Species,Mammalia,Rodentia,Rattus rattus,1,229.13,Muridae
2415,Tyto alba,Genus,Aves,Passeriformes,Passer sp,2,0.0,
2415,Tyto alba,Species,Mammalia,Eulipotyphla,Crocidura leucodon,2,9.82,Soricidae
2415,Tyto alba,Species,Mammalia,Rodentia,Cricetulus migratorius,2,38.5,Cricetidae
2415,Tyto alba,Genus,Mammalia,Eulipotyphla,Crocidura sp,3,11.623255813953481,
2415,Tyto alba,Species,Aves,Passeriformes,Fringilla coelebs,4,0.0,
2415,Tyto alba,Genus,Mammalia,Rodentia,Apodemus sp,5,28.3265,
2415,Tyto alba,Species,Mammalia,Rodentia,Microtus thomasi,13,25.67,Cricetidae
2415,Tyto alba,Species,Mammalia,Eulipotyphla,Crocidura suaveolens,14,5.19,Soricidae
2415,Tyto alba,Species,Mammalia,Rodentia,Mus macedonicus,15,15.0,Muridae
2415,Tyto alba,Species,Mammalia,Rodentia,Apodemus mystacinus,29,45.6,Muridae
2415,Tyto alba,Species,Mammalia,Rodentia,Apodemus sylvaticus,60,30.45,Muridae
2416,Tyto alba,Species,Aves,Passeriformes,Erithacus rubecula,1,0.0,
2416,Tyto alba,Species,Mammalia,Rodentia,Cricetulus migratorius,1,38.5,Cricetidae
2416,Tyto alba,Species,Mammalia,Rodentia,Rattus rattus,1,229.13,Muridae
2416,Tyto alba,Species,Aves,Passeriformes,Fringilla coelebs,2,0.0,
2416,Tyto alba,Species,Mammalia,Eulipotyphla,Suncus etruscus,3,2.13,Soricidae
2416,Tyto alba,Species,Mammalia,Rodentia,Apodemus sylvaticus,4,30.45,Muridae
2416,Tyto alba,Species,Mammalia,Eulipotyphla,Crocidura suaveolens,9,5.19,Soricidae
2416,Tyto alba,Species,Mammalia,Rodentia,Mus macedonicus,9,15.0,Muridae
2416,Tyto alba,Species,Mammalia,Rodentia,Mus musculus,30,16.25,Muridae
2416,Tyto alba,Species,Mammalia,Rodentia,Microtus thomasi,35,25.67,Cricetidae
2417,Tyto alba,Species,Aves,Galliformes,Alectoris chukar,1,0.0,
2417,Tyto alba,Species,Aves,Strigiformes,Otus scops,1,0.0,
2417,Tyto alba,Species,Aves,Passeriformes,Miliaria calandra,1,0.0,
