MSW3_ID,Scientific,MSWFamilyLatin,SciName,Family,Diet-Vend,Diet-Vect,Diet-Vfish,Diet-Vunk,Diet-Scav,Diet-Fruit,Diet-Nect,Diet-Seed,Diet-PlantO,Diet-Source,Diet-Certainty,ForStrat-Value,ForStrat-Certainty,ForStrat-Comment,Activity-Nocturnal,Activity-Crepuscular,Activity-Diurnal,Activity-Source,Activity-Certainty,BodyMassValue,BodyMass-Source,BodyMass-SpecLevel,,
5390,Tasmacetus,shepherdi,Tasmacetus shepherdi,Ziphiidae,40,0,0,60,0,0,0,0,0,0,Ref_1,ABC,M,A,1,1,1,Ref_3,D2,2500000,Ref_117,1,,
2718,Tateomys,macrocercus,Tateomys macrocercus,Muridae,100,0,0,0,0,0,0,0,0,0,Ref_1,ABC,G,A,1,0,0,Ref_1,ABC,42.7,Ref_117,1,,
2719,Tateomys,rhinogradoides,Tateomys rhinogradoides,Muridae,100,0,0,0,0,0,0,0,0,0,Ref_1,ABC,G,A,1,0,0,Ref_1,ABC,82.8,Ref_117,1,,
2093,Tatera,indica,Tatera indica,Muridae,10,10,0,0,10,0,0,0,20,50,Ref_1,ABC,G,A,1,0,0,Ref_1,ABC,166.31,Ref_117,1,,
2095,Taterillus,arenarius,Taterillus arenarius,Muridae,50,0,0,0,0,0,0,0,50,0,Ref_1,ABC,G,A,1,0,0,Ref_1,ABC,47,Ref_117,1,,
2096,Taterillus,congicus,Taterillus congicus,Muridae,50,0,0,0,0,0,0,0,50,0,Ref_1,ABC,G,A,1,0,0,Ref_1,ABC,45.12,Ref_178,2,,
2097,Taterillus,emini,Taterillus emini,Muridae,50,0,0,0,0,0,0,0,50,0,Ref_1,ABC,G,A,1,0,0,Ref_1,ABC,52,Ref_117,1,,
2099,Taterillus,gracilis,Taterillus gracilis,Muridae,50,0,0,0,0,0,0,0,50,0,Ref_1,ABC,G,A,1,0,0,Ref_1,ABC,48,Ref_117,1,,
2100,Taterillus,harringtoni,Taterillus harringtoni,Muridae,50,0,0,0,0,0,0,0,50,0,Ref_1,ABC,G,A,1,0,0,Ref_1,ABC,51.4,"Ref_2, Ref_3",0,,
2101,Taterillus,lacustris,Taterillus lacustris,Muridae,50,0,0,0,0,0,0,0,50,0,Ref_1,ABC,G,A,1,0,0,Ref_1,ABC,47.24,Ref_178,2,,
2102,Taterillus,petteri,Taterillus petteri,Muridae,50,0,0,0,0,0,0,0,50,0,Ref_1,ABC,G,A,1,0,0,Ref_1,ABC,50.8,Ref_117,1,,
2098,Taterillus,pygargus,Taterillus pygargus,Muridae,50,0,0,0,0,0,0,0,50,0,Ref_1,ABC,G,A,1,0,0,Ref_1,ABC,60.2,Ref_117,1,,
2094,Taterillus,tranieri,Taterillus tranieri,Muridae,50,0,0,0,0,0,0,0,50,0,Ref_2,D1,G,A,1,0,0,Ref_2,D1,51.4,"Ref_2, Ref_3",0,,
5162,Taurotragus,derbianus,Taurotragus derbianus,Bovidae,0,0,0,0,0,0,30,0,0,70,Ref_1,ABC,G,A,0,1,1,Ref_1,ABC,680000,Ref_117,1,,
5161,Taurotragus,oryx,Taurotragus oryx,Bovidae,0,0,0,0,0,0,30,0,0,70,Ref_1,ABC,G,A,0,1,1,Ref_1,ABC,569993.63,Ref_117,1,,
5011,Taxidea,taxus,Taxidea taxus,Mustelidae,10,70,20,0,0,0,0,0,0,0,Ref_1,ABC,G,A,1,0,0,Ref_1,ABC,7107.55,Ref_117,1,,
5116,Tayassu,pecari,Tayassu pecari,Tayassuidae,10,0,0,0,10,0,30,0,30,20,Ref_1,ABC,G,A,1,1,0,Ref_1,ABC,32233.69,Ref_117,1,,
366,Tenrec,ecaudatus,Tenrec ecaudatus,Tenrecidae,90,0,0,0,0,0,0,0,0,10,Ref_1,ABC,G,A,1,1,0,Ref_1,ABC,868,Ref_117,1,,
5163,Tetracerus,quadricornis,Tetracerus quadricornis,Bovidae,0,0,0,0,0,0,0,0,0,100,Ref_1,ABC,G,A,0,1,1,Ref_3,D2,19000,Ref_117,1,,
2720,Thallomys,loringi,Thallomys loringi,Muridae,0,0,0,0,0,0,20,10,10,60,Ref_1,ABC,S,A,0,1,0,Ref_1,ABC,66.45,Ref_178,2,,
2722,Thallomys,nigricauda,Thallomys nigricauda,Muridae,0,0,0,0,0,0,20,10,10,60,Ref_1,ABC,S,A,0,1,0,Ref_1,ABC,124.7,Ref_117,1,,
2723,Thallomys,paedulcus,Thallomys paedulcus,Muridae,0,0,0,0,0,0,20,10,10,60,Ref_1,ABC,S,A,0,1,0,Ref_1,ABC,80.5,Ref_117,1,,
2721,Thallomys,shortridgei,Thallomys shortridgei,Muridae,0,0,0,0,0,0,20,10,10,60,Ref_1,ABC,S,A,0,1,0,Ref_1,ABC,67.17,Ref_178,2,,
1977,Thalpomys,cerradensis,Thalpomys cerradensis,Cricetidae,20,0,0,0,0,0,10,0,40,30,Ref_3,D2,G,A,1,0,0,Ref_3,D2,24,Ref_117,1,,
1976,Thalpomys,lasiotis,Thalpomys lasiotis,Cricetidae,20,0,0,0,0,0,10,0,40,30,Ref_3,D2,G,A,1,0,0,Ref_3,D2,24,Ref_117,1,,
2724,Thamnomys,kempi,Thamnomys kempi,Muridae,0,0,0,0,0,0,0,0,50,50,Ref_1,ABC,Ar,A,1,0,0,Ref_1,ABC,75,Ref_117,1,,
2725,Thamnomys,major,Thamnomys major,Muridae,0,0,0,0,0,0,0,0,50,50,Ref_2,D1,Ar,A,1,0,0,Ref_1,ABC,68.12,"Ref_2, Ref_3",0,,
2726,Thamnomys,venustus,Thamnomys venustus,Muridae,0,0,0,0,0,0,0,0,50,50,Ref_1,ABC,Ar,A,1,0,0,Ref_1,ABC,61.88,Ref_117,1,,
1978,Thaptomys,nigrita,Thaptomys nigrita,Cricetidae,20,0,0,0,0,0,10,0,40,30,Ref_3,D2,G,A,1,1,1,Ref_1,ABC,19.9,Ref_58,1,,
757,Theropithecus,gelada,Theropithecus gelada,Cercopithecidae,0,0,0,0,0,0,0,0,0,100,Ref_1,ABC,G,A,0,0,1,Ref_1,ABC,17049.83,Ref_117,1,,
2010,Thomasomys,apeco,Thomasomys apeco,Cricetidae,20,0,0,0,0,0,30,0,30,20,Ref_2,D1,S,A,1,0,0,Ref_3,D2,76.23,"Ref_2, Ref_3",0,,
2009,Thomasomys,aureus,Thomasomys aureus,Cricetidae,20,0,0,0,0,0,30,0,30,20,Ref_2,D1,S,A,1,0,0,Ref_3,D2,88,Ref_117,1,,
2008,Thomasomys,baeops,Thomasomys baeops,Cricetidae,20,0,0,0,0,0,30,0,30,20,Ref_2,D1,S,A,1,0,0,Ref_3,D2,77,Ref_117,1,,
2007,Thomasomys,bombycinus,Thomasomys bombycinus,Cricetidae,20,0,0,0,0,0,30,0,30,20,Ref_2,D1,S,A,1,0,0,Ref_3,D2,114.5,Ref_117,1,,
2006,Thomasomys,caudivarius,Thomasomys caudivarius,Cricetidae,20,0,0,0,0,0,30,0,30,20,Ref_2,D1,S,A,1,0,0,Ref_3,D2,76.23,"Ref_2, Ref_3",0,,
2005,Thomasomys,cinereiventer,Thomasomys cinereiventer,Cricetidae,20,0,0,0,0,0,30,0,30,20,Ref_2,D1,S,A,1,0,0,Ref_3,D2,77,Ref_117,1,,
2004,Thomasomys,cinereus,Thomasomys cinereus,Cricetidae,20,0,0,0,0,0,30,0,30,20,Ref_2,D1,S,A,1,0,0,Ref_3,D2,77,Ref_117,1,,
2003,Thomasomys,cinnameus,Thomasomys cinnameus,Cricetidae,20,0,0,0,0,0,30,0,30,20,Ref_2,D1,S,A,1,0,0,Ref_3,D2,76.23,"Ref_2, Ref_3",0,,
2002,Thomasomys,daphne,Thomasomys daphne,Cricetidae,20,0,0,0,0,0,30,0,30,20,Ref_2,D1,S,A,1,0,0,Ref_3,D2,77,Ref_117,1,,
2001,Thomasomys,eleusis,Thomasomys eleusis,Cricetidae,20,0,0,0,0,0,30,0,30,20,Ref_2,D1,S,A,1,0,0,Ref_3,D2,77,Ref_117,1,,
2000,Thomasomys,erro,Thomasomys erro,Cricetidae,20,0,0,0,0,0,30,0,30,20,Ref_2,D1,S,A,1,0,0,Ref_3,D2,76.23,"Ref_2, Ref_3",0,,
1999,Thomasomys,gracilis,Thomasomys gracilis,Cricetidae,20,0,0,0,0,0,30,0,30,20,Ref_2,D1,S,A,1,0,0,Ref_3,D2,77,Ref_117,1,,
1983,Thomasomys,hudsoni,Thomasomys hudsoni,Cricetidae,20,0,0,0,0,0,30,0,30,20,Ref_2,D1,S,A,1,0,0,Ref_3,D2,76.23,"Ref_2, Ref_3",0,,
2012,Thomasomys,hylophilus,Thomasomys hylophilus,Cricetidae,20,0,0,0,0,0,30,0,30,20,Ref_2,D1,S,A,1,0,0,Ref_3,D2,77,Ref_117,1,,
2011,Thomasomys,incanus,Thomasomys incanus,Cricetidae,20,0,0,0,0,0,30,0,30,20,Ref_2,D1,S,A,1,0,0,Ref_3,D2,77,Ref_117,1,,
1980,Thomasomys,ischyrus,Thomasomys ischyrus,Cricetidae,20,0,0,0,0,0,30,0,30,20,Ref_2,D1,S,A,1,0,0,Ref_3,D2,77,Ref_58,1,,
1998,Thomasomys,kalinowskii,Thomasomys kalinowskii,Cricetidae,20,0,0,0,0,0,30,0,30,20,Ref_2,D1,S,A,1,0,0,Ref_1,ABC,77,Ref_117,1,,
1997,Thomasomys,ladewi,Thomasomys ladewi,Cricetidae,20,0,0,0,0,0,30,0,30,20,Ref_2,D1,S,A,1,0,0,Ref_3,D2,77,Ref_117,1,,
1994,Thomasomys,laniger,Thomasomys laniger,Cricetidae,20,0,0,0,0,0,30,0,30,20,Ref_2,D1,S,A,1,0,0,Ref_3,D2,35.5,Ref_117,1,,
1993,Thomasomys,macrotis,Thomasomys macrotis,Cricetidae,20,0,0,0,0,0,30,0,30,20,Ref_2,D1,S,A,1,0,0,Ref_3,D2,76.23,"Ref_2, Ref_3",0,,
1992,Thomasomys,monochromos,Thomasomys monochromos,Cricetidae,20,0,0,0,0,0,30,0,30,20,Ref_2,D1,S,A,1,0,0,Ref_3,D2,77,Ref_117,1,,
1991,Thomasomys,niveipes,Thomasomys niveipes,Cricetidae,20,0,0,0,0,0,30,0,30,20,Ref_2,D1,S,A,1,0,0,Ref_3,D2,77,Ref_117,1,,
1990,Thomasomys,notatus,Thomasomys notatus,Cricetidae,20,0,0,0,0,0,30,0,30,20,Ref_2,D1,S,A,1,0,0,Ref_3,D2,77,Ref_117,1,,
1989,Thomasomys,onkiro,Thomasomys onkiro,Cricetidae,20,0,0,0,0,0,30,0,30,20,Ref_2,D1,S,A,1,0,0,Ref_3,D2,76.23,"Ref_2, Ref_3",0,,
1988,Thomasomys,oreas,Thomasomys oreas,Cricetidae,20,0,0,0,0,0,30,0,30,20,Ref_2,D1,S,A,1,0,0,Ref_3,D2,77,Ref_117,1,,
1987,Thomasomys,paramorum,Thomasomys paramorum,Cricetidae,20,0,0,0,0,0,30,0,30,20,Ref_2,D1,S,A,1,0,0,Ref_3,D2,77,Ref_117,1,,
1986,Thomasomys,popayanus,Thomasomys popayanus,Cricetidae,20,0,0,0,0,0,30,0,30,20,Ref_2,D1,S,A,1,0,0,Ref_3,D2,76.23,"Ref_2, Ref_3",0,,
1985,Thomasomys,praetor,Thomasomys praetor,Cricetidae,20,0,0,0,0,0,30,0,30,20,Ref_2,D1,S,A,1,0,0,Ref_3,D2,76.23,"Ref_2, Ref_3",0,,
1984,Thomasomys,pyrrhonotus,Thomasomys pyrrhonotus,Cricetidae,20,0,0,0,0,0,30,0,30,20,Ref_2,D1,S,A,1,0,0,Ref_3,D2,77,Ref_117,1,,
1996,Thomasomys,rhoadsi,Thomasomys rhoadsi,Cricetidae,20,0,0,0,0,0,30,0,30,20,Ref_2,D1,S,A,1,0,0,Ref_3,D2,77,Ref_117,1,,
2013,Thomasomys,rosalinda,Thomasomys rosalinda,Cricetidae,20,0,0,0,0,0,30,0,30,20,Ref_2,D1,S,A,1,0,0,Ref_3,D2,77,Ref_117,1,,
2014,Thomasomys,silvestris,Thomasomys silvestris,Cricetidae,20,0,0,0,0,0,30,0,30,20,Ref_2,D1,S,A,1,0,0,Ref_3,D2,77,Ref_117,1,,
1995,Thomasomys,taczanowskii,Thomasomys taczanowskii,Cricetidae,20,0,0,0,0,0,30,0,30,20,Ref_2,D1,S,A,1,0,0,Ref_3,D2,77,Ref_117,1,,
1979,Thomasomys,ucucha,Thomasomys ucucha,Cricetidae,20,0,0,0,0,0,30,0,30,20,Ref_2,D1,S,A,1,0,0,Ref_3,D2,76.23,"Ref_2, Ref_3",0,,
1982,Thomasomys,vestitus,Thomasomys vestitus,Cricetidae,20,0,0,0,0,0,30,0,30,20,Ref_2,D1,S,A,1,0,0,Ref_3,D2,76.5,Ref_117,1,,
1981,Thomasomys,vulcani,Thomasomys vulcani,Cricetidae,20,0,0,0,0,0,30,0,30,20,Ref_2,D1,S,A,1,0,0,Ref_3,D2,76.23,"Ref_2, Ref_3",0,,
1190,Thomomys,bottae,Thomomys bottae,Geomyidae,0,0,0,0,0,0,0,0,0,100,Ref_1,ABC,G,A,1,1,0,Ref_1,ABC,114.75,Ref_117,1,,
1187,Thomomys,bulbivorus,Thomomys bulbivorus,Geomyidae,0,0,0,0,0,0,0,0,0,100,Ref_1,ABC,G,A,1,1,0,Ref_1,ABC,359.9,Ref_117,1,,
1182,Thomomys,clusius,Thomomys clusius,Geomyidae,0,0,0,0,0,0,0,0,0,100,Ref_1,ABC,G,A,1,1,0,Ref_1,ABC,58,Ref_117,1,,
1183,Thomomys,idahoensis,Thomomys idahoensis,Geomyidae,0,0,0,0,0,0,0,0,0,100,Ref_1,ABC,G,A,1,1,0,Ref_1,ABC,67,Ref_117,1,,
1184,Thomomys,mazama,Thomomys mazama,Geomyidae,0,0,0,0,0,0,0,0,0,100,Ref_1,ABC,G,A,1,1,0,Ref_1,ABC,75,Ref_117,1,,
1185,Thomomys,monticola,Thomomys monticola,Geomyidae,0,0,0,0,0,0,0,0,0,100,Ref_1,ABC,G,A,1,1,0,Ref_1,ABC,80,Ref_117,1,,
1186,Thomomys,talpoides,Thomomys talpoides,Geomyidae,0,0,0,0,0,0,0,0,0,100,Ref_1,ABC,G,A,1,1,0,Ref_1,ABC,130.08,Ref_117,1,,
1189,Thomomys,townsendii,Thomomys townsendii,Geomyidae,0,0,0,0,0,0,0,0,0,100,Ref_1,ABC,G,A,1,1,0,Ref_1,ABC,263.35,Ref_117,1,,
1188,Thomomys,umbrinus,Thomomys umbrinus,Geomyidae,0,0,0,0,0,0,0,0,0,100,Ref_1,ABC,G,A,1,1,0,Ref_1,ABC,166,Ref_117,1,,
3852,Thoopterus,nigrescens,Thoopterus nigrescens,Pteropodidae,0,0,0,0,0,0,80,20,0,0,Ref_3,D2,Ar,A,1,0,0,Ref_1,ABC,60.4,Ref_117,1,,
2991,Thrichomys,apereoides,Thrichomys apereoides,Echimyidae,0,0,0,0,0,0,60,0,40,0,Ref_1,ABC,G,A,1,0,0,Ref_1,ABC,339,Ref_117,1,,
2989,Thrichomys,inermis,Thrichomys inermis,Echimyidae,0,0,0,0,0,0,60,0,40,0,Ref_2,D1,G,A,1,0,0,Ref_1,ABC,339,"Ref_2, Ref_3",0,,
2990,Thrichomys,pachyurus,Thrichomys pachyurus,Echimyidae,0,0,0,0,0,0,60,0,40,0,Ref_2,D1,G,A,1,0,0,Ref_1,ABC,339,"Ref_2, Ref_3",0,,
3015,Thryonomys,gregorianus,Thryonomys gregorianus,Thryonomyidae,0,0,0,0,0,0,10,0,10,80,Ref_1,ABC,G,A,1,0,0,Ref_1,ABC,2707.14,Ref_117,1,,
3016,Thryonomys,swinderianus,Thryonomys swinderianus,Thryonomyidae,0,0,0,0,0,0,10,0,10,80,Ref_1,ABC,G,A,1,0,0,Ref_1,ABC,3180.02,Ref_117,1,,
89,Thylamys,cinderella,Thylamys cinderella,Didelphidae,80,0,0,0,20,0,0,0,0,0,Ref_1,ABC,S,A,1,0,0,Ref_1,ABC,24.41,"Ref_2, Ref_3",0,,
90,Thylamys,elegans,Thylamys elegans,Didelphidae,80,0,0,0,10,0,10,0,0,0,Ref_1,ABC,S,A,1,1,0,Ref_1,ABC,28.9,Ref_117,1,,
88,Thylamys,karimii,Thylamys karimii,Didelphidae,80,0,0,0,20,0,0,0,0,0,Ref_1,ABC,S,A,1,0,0,Ref_1,ABC,24.41,"Ref_2, Ref_3",0,,
87,Thylamys,macrurus,Thylamys macrurus,Didelphidae,80,0,0,0,10,0,10,0,0,0,Ref_1,ABC,S,A,1,0,0,Ref_1,ABC,34.43,Ref_58,1,,
91,Thylamys,pallidior,Thylamys pallidior,Didelphidae,80,0,0,0,10,0,10,0,0,0,Ref_1,ABC,S,A,1,0,0,Ref_1,ABC,14.9,Ref_117,1,,
82,Thylamys,pusillus,Thylamys pusillus,Didelphidae,80,0,0,0,10,0,10,0,0,0,Ref_1,ABC,S,A,1,0,0,Ref_1,ABC,28.21,Ref_58,1,,
85,Thylamys,sponsorius,Thylamys sponsorius,Didelphidae,80,0,0,0,20,0,0,0,0,0,Ref_1,ABC,S,A,1,0,0,Ref_1,ABC,24.41,"Ref_2, Ref_3",0,,
84,Thylamys,tatei,Thylamys tatei,Didelphidae,80,0,0,0,20,0,0,0,0,0,Ref_54,ABC,S,A,1,0,0,Ref_1,ABC,24.41,"Ref_2, Ref_3",0,,
86,Thylamys,velutinus,Thylamys velutinus,Didelphidae,80,0,0,0,10,0,10,0,0,0,Ref_1,ABC,S,A,1,0,0,Ref_1,ABC,20.7,Ref_117,1,,
83,Thylamys,venustus,Thylamys venustus,Didelphidae,80,0,0,0,20,0,0,0,0,0,Ref_54,ABC,S,A,1,0,0,Ref_1,ABC,24.41,"Ref_2, Ref_3",0,,
323,Thylogale,billardierii,Thylogale billardierii,Macropodidae,0,0,0,0,0,0,0,0,0,100,Ref_1,ABC,G,A,1,1,0,Ref_1,ABC,5450,Ref_117,1,,
318,Thylogale,browni,Thylogale browni,Macropodidae,0,0,0,0,0,0,0,0,0,100,Ref_1,ABC,G,A,1,1,0,Ref_1,ABC,5478,Ref_117,1,,
322,Thylogale,brunii,Thylogale brunii,Macropodidae,0,0,0,0,0,0,0,0,0,100,Ref_1,ABC,G,A,1,1,0,Ref_1,ABC,3620,Ref_117,1,,
317,Thylogale,calabyi,Thylogale calabyi,Macropodidae,0,0,0,0,0,0,0,0,0,100,Ref_1,ABC,G,A,1,1,0,Ref_1,ABC,4326.13,Ref_117,1,,
321,Thylogale,lanatus,Thylogale lanatus,Macropodidae,0,0,0,0,0,0,0,0,0,100,Ref_1,ABC,G,A,1,1,0,Ref_2,D1,4758.79,"Ref_2, Ref_3",0,,
320,Thylogale,stigmatica,Thylogale stigmatica,Macropodidae,0,0,0,0,0,0,0,0,0,100,Ref_1,ABC,G,A,1,1,0,Ref_1,ABC,4600,Ref_117,1,,
319,Thylogale,thetis,Thylogale thetis,Macropodidae,0,0,0,0,0,0,0,0,0,100,Ref_1,ABC,G,A,1,1,0,Ref_1,ABC,5400,Ref_117,1,,
4772,Thyroptera,discifera,Thyroptera discifera,Thyropteridae,100,0,0,0,0,0,0,0,0,0,Ref_1,ABC,A,B,1,0,0,Ref_1,ABC,3.1,Ref_117,1,,Freshwater
4773,Thyroptera,lavali,Thyroptera lavali,Thyropteridae,100,0,0,0,0,0,0,0,0,0,Ref_2,D1,A,B,1,0,0,Ref_1,ABC,3.67,"Ref_2, Ref_3",0,,Freshwater
4774,Thyroptera,tricolor,Thyroptera tricolor,Thyropteridae,100,0,0,0,0,0,0,0,0,0,Ref_1,ABC,A,B,1,0,0,Ref_1,ABC,4.36,Ref_117,1,,
92,Tlacuatzin,canescens,Tlacuatzin canescens,Didelphidae,40,10,10,0,10,0,30,0,0,0,Ref_1,ABC,Ar,A,1,0,0,Ref_1,ABC,47.73,Ref_58,1,,
2727,Tokudaia,muenninki,Tokudaia muenninki,Muridae,10,0,0,0,0,0,10,0,20,60,Ref_3,D2,G,A,1,0,0,Ref_3,D2,177.4,Ref_117,1,,
2728,Tokudaia,osimensis,Tokudaia osimensis,Muridae,10,0,0,0,0,0,10,0,20,60,Ref_3,D2,G,A,1,0,0,Ref_3,D2,129.6,Ref_117,1,,
435,Tolypeutes,matacus,Tolypeutes matacus,Dasypodidae,80,0,0,0,0,0,20,0,0,0,Ref_1,ABC,G,A,1,1,1,Ref_1,ABC,1200,Ref_117,1,,
436,Tolypeutes,tricinctus,Tolypeutes tricinctus,Dasypodidae,80,0,0,0,0,0,20,0,0,0,Ref_1,ABC,G,A,1,1,1,Ref_1,ABC,1487,Ref_117,1,,
4350,Tomopeas,ravus,Tomopeas ravus,Molossidae,100,0,0,0,0,0,0,0,0,0,Ref_1,ABC,A,A,1,0,0,Ref_1,ABC,2.54,Ref_174,1,,
4057,Tonatia,bidens,Tonatia bidens,Phyllostomidae,90,0,0,0,0,0,10,0,0,0,Ref_1,ABC,A,B,1,0,0,Ref_1,ABC,27.21,Ref_117,1,,
4058,Tonatia,saurophila,Tonatia saurophila,Phyllostomidae,90,0,0,0,0,0,10,0,0,0,Ref_2,D1,A,B,1,0,0,Ref_1,ABC,30,Ref_128,1,,
4059,Trachops,cirrhosus,Trachops cirrhosus,Phyllostomidae,50,0,40,0,0,0,10,0,0,0,Ref_1,ABC,G,A,1,0,0,Ref_1,ABC,37.67,Ref_117,1,,
813,Trachypithecus,auratus,Trachypithecus auratus,Cercopithecidae,0,0,0,0,0,0,30,0,0,70,Ref_1,ABC,Ar,A,0,0,1,Ref_1,ABC,7100,Ref_117,1,,
812,Trachypithecus,barbei,Trachypithecus barbei,Cercopithecidae,0,0,0,0,0,0,30,0,0,70,Ref_2,D1,Ar,A,0,0,1,Ref_1,ABC,8516.46,"Ref_2, Ref_3",0,,
811,Trachypithecus,cristatus,Trachypithecus cristatus,Cercopithecidae,0,0,0,0,0,0,30,0,0,70,Ref_1,ABC,Ar,A,0,0,1,Ref_1,ABC,8350,Ref_117,1,,
810,Trachypithecus,delacouri,Trachypithecus delacouri,Cercopithecidae,0,0,0,0,0,0,30,0,0,70,Ref_2,D1,Ar,A,0,0,1,Ref_1,ABC,8516.46,"Ref_2, Ref_3",0,,
809,Trachypithecus,ebenus,Trachypithecus ebenus,Cercopithecidae,0,0,0,0,0,0,30,0,0,70,Ref_2,D1,Ar,A,0,0,1,Ref_1,ABC,8516.46,"Ref_2, Ref_3",0,,
808,Trachypithecus,francoisi,Trachypithecus francoisi,Cercopithecidae,0,0,0,0,0,0,30,0,0,70,Ref_1,ABC,Ar,A,0,0,1,Ref_1,ABC,7325,Ref_117,1,,
800,Trachypithecus,geei,Trachypithecus geei,Cercopithecidae,0,0,0,0,0,0,30,0,0,70,Ref_1,ABC,Ar,A,0,0,1,Ref_1,ABC,8350,Ref_117,1,,
807,Trachypithecus,germaini,Trachypithecus germaini,Cercopithecidae,0,0,0,0,0,0,30,0,0,70,Ref_2,D1,Ar,A,0,0,1,Ref_1,ABC,8516.46,"Ref_2, Ref_3",0,,
814,Trachypithecus,hatinhensis,Trachypithecus hatinhensis,Cercopithecidae,0,0,0,0,0,0,30,0,0,70,Ref_2,D1,Ar,A,0,0,1,Ref_1,ABC,8516.46,"Ref_2, Ref_3",0,,
816,Trachypithecus,johnii,Trachypithecus johnii,Cercopithecidae,0,0,0,0,0,0,30,0,0,70,Ref_1,ABC,Ar,A,0,0,1,Ref_1,ABC,11921,Ref_117,1,,
806,Trachypithecus,laotum,Trachypithecus laotum,Cercopithecidae,0,0,0,0,0,0,30,0,0,70,Ref_2,D1,Ar,A,0,0,1,Ref_1,ABC,8516.46,"Ref_2, Ref_3",0,,
805,Trachypithecus,obscurus,Trachypithecus obscurus,Cercopithecidae,0,0,0,0,0,0,30,0,0,70,Ref_1,ABC,Ar,A,0,0,1,Ref_1,ABC,6420,Ref_117,1,,
804,Trachypithecus,phayrei,Trachypithecus phayrei,Cercopithecidae,0,0,0,0,0,0,30,0,0,70,Ref_1,ABC,Ar,A,0,0,1,Ref_1,ABC,8400,Ref_117,1,,
803,Trachypithecus,pileatus,Trachypithecus pileatus,Cercopithecidae,0,0,0,0,0,0,30,0,0,70,Ref_1,ABC,Ar,A,0,0,1,Ref_1,ABC,11450,Ref_117,1,,
802,Trachypithecus,poliocephalus,Trachypithecus poliocephalus,Cercopithecidae,0,0,0,0,0,0,30,0,0,70,Ref_2,D1,Ar,A,0,0,1,Ref_1,ABC,8516.46,"Ref_2, Ref_3",0,,
801,Trachypithecus,shortridgei,Trachypithecus shortridgei,Cercopithecidae,0,0,0,0,0,0,30,0,0,70,Ref_2,D1,Ar,A,0,0,1,Ref_1,ABC,8516.46,"Ref_2, Ref_3",0,,
815,Trachypithecus,vetulus,Trachypithecus vetulus,Cercopithecidae,0,0,0,0,0,0,30,0,0,70,Ref_1,ABC,Ar,A,0,0,1,Ref_1,ABC,8830,Ref_117,1,,
5167,Tragelaphus,angasii,Tragelaphus angasii,Bovidae,0,0,0,0,0,0,0,0,0,100,Ref_1,ABC,G,A,0,1,1,Ref_1,ABC,86600.42,Ref_117,1,,
5169,Tragelaphus,buxtoni,Tragelaphus buxtoni,Bovidae,0,0,0,0,0,0,0,0,0,100,Ref_1,ABC,G,A,0,1,1,Ref_1,ABC,215000.76,Ref_117,1,,
5164,Tragelaphus,eurycerus,Tragelaphus eurycerus,Bovidae,0,0,0,0,0,0,0,0,0,100,Ref_1,ABC,G,A,0,1,1,Ref_1,ABC,329003.11,Ref_117,1,,
5168,Tragelaphus,imberbis,Tragelaphus imberbis,Bovidae,0,0,0,0,0,0,0,0,0,100,Ref_1,ABC,G,A,1,1,0,Ref_1,ABC,81575.55,Ref_117,1,,
5165,Tragelaphus,scriptus,Tragelaphus scriptus,Bovidae,0,0,0,0,0,0,0,0,0,100,Ref_1,ABC,G,A,1,1,1,Ref_1,ABC,43250.39,Ref_117,1,,
5170,Tragelaphus,spekii,Tragelaphus spekii,Bovidae,0,0,0,0,0,0,0,0,0,100,Ref_1,ABC,G,A,1,1,1,Ref_1,ABC,77999.17,Ref_117,1,,
5166,Tragelaphus,strepsiceros,Tragelaphus strepsiceros,Bovidae,0,0,0,0,0,0,0,0,0,100,Ref_1,ABC,G,A,1,1,1,Ref_1,ABC,213501.04,Ref_117,1,,
5273,Tragulus,javanicus,Tragulus javanicus,Tragulidae,0,0,0,0,0,0,20,0,0,80,Ref_1,ABC,G,A,1,0,0,Ref_1,ABC,2775,Ref_117,1,,
5272,Tragulus,kanchil,Tragulus kanchil,Tragulidae,0,0,0,0,0,0,20,0,0,80,Ref_2,D1,G,A,1,0,0,Ref_2,D1,3706.24,"Ref_2, Ref_3",0,,Freshwater
5271,Tragulus,napu,Tragulus napu,Tragulidae,0,0,0,0,0,0,20,0,0,80,Ref_1,ABC,G,A,1,0,0,Ref_1,ABC,4950,Ref_117,1,,
5270,Tragulus,nigricans,Tragulus nigricans,Tragulidae,0,0,0,0,0,0,20,0,0,80,Ref_2,D1,G,A,1,0,0,Ref_2,D1,3706.24,"Ref_2, Ref_3",0,,
5268,Tragulus,versicolor,Tragulus versicolor,Tragulidae,0,0,0,0,0,0,20,0,0,80,Ref_2,D1,G,A,1,0,0,Ref_2,D1,3706.24,"Ref_2, Ref_3",0,,
5269,Tragulus,williamsoni,Tragulus williamsoni,Tragulidae,0,0,0,0,0,0,20,0,0,80,Ref_2,D1,G,A,1,0,0,Ref_2,D1,3706.24,"Ref_2, Ref_3",0,,
5029,Tremarctos,ornatus,Tremarctos ornatus,Ursidae,0,0,0,0,0,0,80,0,0,20,Ref_1,ABC,G,A,1,1,0,Ref_1,ABC,140000.63,Ref_117,1,,
